phase,project,model,run,functional_score,non_functional_score,maintainability,security,robustness,performance,resource,perf_elapsed_time_s,avg_memory_mb,avg_cpu_percent,high_risk_count,mi_min,robust_passed,robust_total,repo_path,task_yaml,package_name
reruns,Schedule,gemini-3-pro-preview,2,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.671135,38.2,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,gemini-3-pro-preview,3,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.773829,38.7,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,gemini-3-pro-preview,4,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.740859,38.36,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,gemini-3-pro-preview,5,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.678153,37.9,102.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,claude-4.5-sonnet,1,0.9167,0.6512,0.6978,1.0,1.0,0.0,0.0,1.679767,38.79,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,claude-4.5-sonnet,2,0.9167,0.6512,0.6978,1.0,1.0,0.0,0.0,1.661994,38.56,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,claude-4.5-sonnet,3,0.9167,0.6512,0.6978,1.0,1.0,0.0,0.0,1.692701,38.59,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,claude-4.5-sonnet,4,0.9167,0.6512,0.6978,1.0,1.0,0.0,0.0,1.711292,37.82,102.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Schedule,claude-4.5-sonnet,5,0.9167,0.6512,0.6978,1.0,1.0,0.0,0.0,1.740058,37.64,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Schedule,D:\桌面\RAL-Bench\tasks\Schedule\schedule.yaml,schedule
reruns,Slugify,gpt-5.2,1,0.9167,0.5969,0.5469,1.0,1.0,0.0,0.0,1.673189,35.55,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gpt-5.2,2,0.9167,0.5969,0.5469,1.0,1.0,0.0,0.0,1.675271,36.07,102.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gpt-5.2,3,0.9167,0.5969,0.5469,1.0,1.0,0.0,0.0,1.693211,36.02,97.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gpt-5.2,4,0.9167,0.5969,0.5469,1.0,1.0,0.0,0.0,1.71422,35.62,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gpt-5.2,5,0.9167,0.5969,0.5469,1.0,1.0,0.0,0.0,1.658148,35.65,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gemini-3-pro-preview,1,0.9167,0.6061,0.5726,1.0,1.0,0.0,0.0,1.672452,34.99,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gemini-3-pro-preview,2,0.9167,0.6061,0.5726,1.0,1.0,0.0,0.0,1.632623,36.19,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gemini-3-pro-preview,3,0.9167,0.6061,0.5726,1.0,1.0,0.0,0.0,1.652783,35.61,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gemini-3-pro-preview,4,0.9167,0.6061,0.5726,1.0,1.0,0.0,0.0,1.807774,35.45,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,gemini-3-pro-preview,5,0.9167,0.6061,0.5726,1.0,1.0,0.0,0.0,2.465667,36.2,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,claude-4.5-sonnet,1,0.9167,0.6064,0.5733,1.0,1.0,0.0,0.0,1.70674,36.2,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,claude-4.5-sonnet,2,0.9167,0.6064,0.5733,1.0,1.0,0.0,0.0,1.660942,35.01,95.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,claude-4.5-sonnet,3,0.9167,0.6064,0.5733,1.0,1.0,0.0,0.0,1.720441,35.77,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,claude-4.5-sonnet,4,0.9167,0.6064,0.5733,1.0,1.0,0.0,0.0,1.686232,34.95,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Slugify,claude-4.5-sonnet,5,0.9167,0.6064,0.5733,1.0,1.0,0.0,0.0,1.6535,35.96,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Slugify,D:\桌面\RAL-Bench\tasks\Slugify\slugify.yaml,slugify
reruns,Sqlmap,gpt-5.2,1,1.0,0.5523,0.0,1.0,0.6,1.0,0.8022,1.580532,33.12,84.7,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gpt-5.2\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gpt-5.2,2,1.0,0.5524,0.0,1.0,0.6,1.0,0.8033,1.522922,33.14,84.4,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gpt-5.2\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gpt-5.2,3,1.0,0.553,0.0,1.0,0.6,1.0,0.8084,1.552285,33.11,83.0,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gpt-5.2\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gpt-5.2,4,1.0,0.5519,0.0,1.0,0.6,1.0,0.7995,1.51417,33.66,83.7,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gpt-5.2\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gpt-5.2,5,1.0,0.5524,0.0,1.0,0.6,1.0,0.8031,1.601193,33.34,84.0,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gpt-5.2\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gemini-3-pro-preview,1,0.6667,0.5506,0.0,1.0,0.6,1.0,0.7881,1.520631,33.62,87.1,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gemini-3-pro-preview,2,0.6667,0.5524,0.0,1.0,0.6,1.0,0.8033,1.510903,33.09,84.4,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gemini-3-pro-preview,3,0.6667,0.5501,0.0,1.0,0.6,1.0,0.7843,1.483236,33.56,88.5,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gemini-3-pro-preview,4,0.6667,0.5526,0.0,1.0,0.6,1.0,0.8048,1.488812,33.23,84.0,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,gemini-3-pro-preview,5,0.6667,0.554,0.0,1.0,0.6,1.0,0.8167,1.627494,33.29,80.6,0,0.0,3,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,claude-4.5-sonnet,1,0.4444,0.304,0.0,1.0,0.4,0.0,0.0,1.685677,33.41,89.9,0,0.0,2,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,claude-4.5-sonnet,2,0.4444,0.304,0.0,1.0,0.4,0.0,0.0,1.641988,33.91,91.9,0,0.0,2,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,claude-4.5-sonnet,3,0.4444,0.304,0.0,1.0,0.4,0.0,0.0,1.705861,33.89,87.2,0,0.0,2,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,claude-4.5-sonnet,4,0.4444,0.304,0.0,1.0,0.4,0.0,0.0,1.665281,33.49,89.8,0,0.0,2,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,Sqlmap,claude-4.5-sonnet,5,0.4444,0.304,0.0,1.0,0.4,0.0,0.0,1.661366,33.43,89.9,0,0.0,2,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Sqlmap,D:\桌面\RAL-Bench\tasks\Sqlmap\sqlmap.yaml,lib
reruns,SQLModel,gpt-5.2,1,0.0,0.681,0.7806,1.0,1.0,0.0,0.0,1.676039,38.2,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gpt-5.2,2,0.0,0.681,0.7806,1.0,1.0,0.0,0.0,1.698097,37.83,100.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gpt-5.2,3,0.0,0.681,0.7806,1.0,1.0,0.0,0.0,1.700359,38.04,98.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gpt-5.2,4,0.0,0.681,0.7806,1.0,1.0,0.0,0.0,1.687863,37.8,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gpt-5.2,5,0.0,0.681,0.7806,1.0,1.0,0.0,0.0,1.690998,37.73,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gemini-3-pro-preview,1,0.0,0.7274,0.9094,1.0,1.0,0.0,0.0,1.728771,37.57,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gemini-3-pro-preview,2,0.0,0.7274,0.9094,1.0,1.0,0.0,0.0,1.69358,37.41,98.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gemini-3-pro-preview,3,0.0,0.7274,0.9094,1.0,1.0,0.0,0.0,1.717716,37.45,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gemini-3-pro-preview,4,0.0,0.7274,0.9094,1.0,1.0,0.0,0.0,1.670433,37.53,98.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,gemini-3-pro-preview,5,0.0,0.7274,0.9094,1.0,1.0,0.0,0.0,1.716032,38.45,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,claude-4.5-sonnet,1,0.0,0.7066,0.8515,1.0,1.0,0.0,0.0,1.697533,38.68,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,claude-4.5-sonnet,2,0.0,0.7066,0.8515,1.0,1.0,0.0,0.0,1.762684,38.24,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,claude-4.5-sonnet,3,0.0,0.7066,0.8515,1.0,1.0,0.0,0.0,1.715569,38.4,97.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,claude-4.5-sonnet,4,0.0,0.7066,0.8515,1.0,1.0,0.0,0.0,1.688837,38.54,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,SQLModel,claude-4.5-sonnet,5,0.0,0.7066,0.8515,1.0,1.0,0.0,0.0,1.70326,38.5,100.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\SQLModel,D:\桌面\RAL-Bench\tasks\SQLModel\sqlmodel.yaml,sqlmodel
reruns,Stegano,gpt-5.2,1,0.6667,0.7193,0.5566,1.0,1.0,0.0,0.9913,1.716807,36.45,98.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gpt-5.2,2,0.6667,0.7188,0.5566,1.0,1.0,0.0,0.9869,1.825311,36.68,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gpt-5.2,3,0.6667,0.7171,0.5566,1.0,1.0,0.0,0.973,1.707779,36.57,101.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gpt-5.2,4,0.6667,0.7204,0.5566,1.0,1.0,0.0,1.0,1.742554,37.04,96.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gpt-5.2,5,0.6667,0.7182,0.5566,1.0,1.0,0.0,0.982,1.786637,36.62,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gemini-3-pro-preview,1,0.9167,0.7285,0.5835,1.0,1.0,0.0,0.9874,1.697016,36.13,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gemini-3-pro-preview,2,0.9167,0.7285,0.5835,1.0,1.0,0.0,0.9869,1.65905,36.17,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gemini-3-pro-preview,3,0.9167,0.7279,0.5835,1.0,1.0,0.0,0.982,1.708702,36.08,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gemini-3-pro-preview,4,0.9167,0.7273,0.5835,1.0,1.0,0.0,0.9772,1.700879,36.58,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,gemini-3-pro-preview,5,0.9167,0.7266,0.5835,1.0,1.0,0.0,0.9716,1.6863,36.25,102.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,claude-4.5-sonnet,1,0.9167,0.7153,0.5485,1.0,1.0,0.0,0.982,1.844538,36.16,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,claude-4.5-sonnet,2,0.9167,0.7159,0.5485,1.0,1.0,0.0,0.9874,1.822603,36.27,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,claude-4.5-sonnet,3,0.9167,0.7159,0.5485,1.0,1.0,0.0,0.9874,1.862939,36.08,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,claude-4.5-sonnet,4,0.9167,0.7159,0.5485,1.0,1.0,0.0,0.9874,1.788542,36.53,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Stegano,claude-4.5-sonnet,5,0.9167,0.7159,0.5485,1.0,1.0,0.0,0.9869,1.835432,36.09,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Stegano,D:\桌面\RAL-Bench\tasks\Stegano\stegano.yaml,stegano
reruns,Tablib,gpt-5.2,1,0.4545,0.4,0.0,1.0,1.0,0.0,0.0,1.731039,36.53,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gpt-5.2,2,0.4545,0.4,0.0,1.0,1.0,0.0,0.0,1.720629,36.25,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gpt-5.2,3,0.4545,0.4,0.0,1.0,1.0,0.0,0.0,1.686749,36.23,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gpt-5.2,4,0.4545,0.4,0.0,1.0,1.0,0.0,0.0,1.735149,36.26,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gpt-5.2,5,0.4545,0.4,0.0,1.0,1.0,0.0,0.0,1.676413,36.39,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gemini-3-pro-preview,1,0.7273,0.4,0.0,1.0,1.0,0.0,0.0,1.663393,36.16,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gemini-3-pro-preview,2,0.7273,0.4,0.0,1.0,1.0,0.0,0.0,1.659001,35.85,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gemini-3-pro-preview,3,0.7273,0.4,0.0,1.0,1.0,0.0,0.0,1.699966,36.42,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gemini-3-pro-preview,4,0.7273,0.4,0.0,1.0,1.0,0.0,0.0,1.835488,36.59,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,gemini-3-pro-preview,5,0.7273,0.4,0.0,1.0,1.0,0.0,0.0,1.71934,36.4,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,claude-4.5-sonnet,1,0.5455,0.4,0.0,1.0,1.0,0.0,0.0,1.694443,36.43,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,claude-4.5-sonnet,2,0.5455,0.4,0.0,1.0,1.0,0.0,0.0,1.664759,36.28,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,claude-4.5-sonnet,3,0.5455,0.4,0.0,1.0,1.0,0.0,0.0,1.654253,36.39,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,claude-4.5-sonnet,4,0.5455,0.4,0.0,1.0,1.0,0.0,0.0,1.767586,36.12,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tablib,claude-4.5-sonnet,5,0.5455,0.4,0.0,1.0,1.0,0.0,0.0,1.660321,36.37,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tablib,D:\桌面\RAL-Bench\tasks\Tablib\tablib.yaml,tablib
reruns,Tabulate,gpt-5.2,1,0.8333,0.6394,0.0,1.0,1.0,1.0,0.995,1.359017,35.1,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gpt-5.2,2,0.8333,0.64,0.0,1.0,1.0,1.0,1.0,1.380772,35.45,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gpt-5.2,3,0.8333,0.6383,0.0,1.0,1.0,1.0,0.9858,1.488317,34.93,101.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gpt-5.2,4,0.8333,0.64,0.0,1.0,1.0,1.0,1.0,1.347972,35.24,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gpt-5.2,5,0.8333,0.6394,0.0,1.0,1.0,1.0,0.995,1.334148,35.82,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gemini-3-pro-preview,1,0.8333,0.52,0.0,1.0,1.0,1.0,0.0,1.43522,36.91,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gemini-3-pro-preview,2,0.8333,0.52,0.0,1.0,1.0,1.0,0.0,1.315746,37.23,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gemini-3-pro-preview,3,0.8333,0.52,0.0,1.0,1.0,1.0,0.0,1.322046,37.0,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gemini-3-pro-preview,4,0.8333,0.52,0.0,1.0,1.0,1.0,0.0,1.397525,36.37,97.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,gemini-3-pro-preview,5,0.8333,0.52,0.0,1.0,1.0,1.0,0.0,1.411929,36.59,97.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
